dataset_name,seed,fold_id,model,task_type,n_train,n_test,n_classes,accuracy,balanced_accuracy,f1_pos,precision_pos,recall_pos,mcc,auroc,auprc,log_loss,brier,fit_seconds,pred_seconds,model_params_json,notes
heart_failure,45,1,bworf_no_mi,binary,269,30,2,0.8,0.8,0.7272727272727273,0.6666666666666666,0.8,0.5773502691896257,0.8225,0.7476839826839826,1.4920636326461731,0.14866166666666658,77.5571057703346,0.03970683179795742,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":45}",
heart_failure,45,2,bworf_no_mi,binary,269,30,2,0.8666666666666667,0.8500000000000001,0.8,0.8,0.8,0.7,0.975,0.9587412587412587,0.2167675420850938,0.06539999999999999,94.56270549446344,0.04123488999903202,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":45}",
heart_failure,45,3,bworf_no_mi,binary,269,30,2,0.7,0.65,0.5263157894736842,0.5555555555555556,0.5,0.3086066999241838,0.7125,0.5264178438520544,0.7071457254656988,0.22599333333333332,80.69532067328691,0.0410628467798233,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":45}",
heart_failure,45,4,bworf_no_mi,binary,269,30,2,0.8,0.7749999999999999,0.7,0.7,0.7,0.55,0.885,0.7207828282828284,1.4825947203891159,0.13751249999999995,90.4582610335201,0.042768968269228935,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":45}",pred_mismatch_rate=0.033
heart_failure,45,5,bworf_no_mi,binary,269,30,2,0.8,0.8,0.7272727272727273,0.6666666666666666,0.8,0.5773502691896257,0.8875,0.6942704517704517,1.4798427343357594,0.1386908333333333,86.1264121979475,0.04125062935054302,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":45}",
heart_failure,45,6,bworf_no_mi,binary,269,30,2,0.8,0.7936507936507937,0.7,0.6363636363636364,0.7777777777777778,0.5584945425171289,0.8703703703703703,0.7043049543049542,0.4478907078994946,0.14831833333333336,94.32287328504026,0.041640663519501686,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":45}",
heart_failure,45,7,bworf_no_mi,binary,269,30,2,0.8,0.7301587301587302,0.625,0.7142857142857143,0.5555555555555556,0.4987413913553295,0.8412698412698413,0.7787758537758538,0.4418324143665577,0.13898666666666668,82.9021040275693,0.04169786162674427,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":45}",
heart_failure,45,8,bworf_no_mi,binary,269,30,2,0.8,0.7619047619047619,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5238095238095238,0.873015873015873,0.8059912854030502,0.42956151858050073,0.13942000000000002,92.90010348893702,0.042876409366726875,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":45}",
heart_failure,45,9,bworf_no_mi,binary,270,29,2,0.8620689655172413,0.8083333333333333,0.75,0.8571428571428571,0.6666666666666666,0.6666937223947137,0.9111111111111111,0.8580747955747955,0.34394175110877295,0.11225172413793105,96.65142213739455,0.041397735476493835,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":45}",
heart_failure,46,0,bworf_no_mi,binary,269,30,2,0.7,0.75,0.6666666666666666,0.5294117647058824,0.9,0.4756514941544941,0.8125000000000001,0.655952380952381,1.6977563374073976,0.2004658333333333,79.04496020823717,0.03954607807099819,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":46}",
heart_failure,46,1,bworf_no_mi,binary,269,30,2,0.9,0.9,0.8571428571428571,0.8181818181818182,0.9,0.7825855808712295,0.96,0.9183658008658008,0.3411780123884926,0.1047175,90.24717786163092,0.04248313792049885,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":46}",pred_mismatch_rate=0.033
heart_failure,46,2,bworf_no_mi,binary,269,30,2,0.8,0.75,0.6666666666666666,0.75,0.6,0.533001790889026,0.8425,0.7185206898364792,0.4891158277839921,0.15814916666666667,79.5013662148267,0.042120253667235374,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":46}",
heart_failure,46,3,bworf_no_mi,binary,269,30,2,0.8666666666666667,0.8500000000000001,0.8,0.8,0.8,0.7,0.93,0.8988888888888888,0.3360269904467813,0.10693666666666667,91.81082865595818,0.04183058999478817,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":46}",
heart_failure,46,4,bworf_no_mi,binary,269,30,2,0.9333333333333333,0.925,0.9,0.9,0.9,0.85,0.965,0.9455555555555556,0.2648849155741041,0.07999916666666666,88.41083750501275,0.04170689545571804,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":46}",pred_mismatch_rate=0.067
heart_failure,46,5,bworf_no_mi,binary,269,30,2,0.8666666666666667,0.8500000000000001,0.8,0.8,0.8,0.7,0.9075,0.7802228327228328,0.3630455283934621,0.11631250000000003,93.01931066066027,0.04179760813713074,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":46}",
heart_failure,46,6,bworf_no_mi,binary,269,30,2,0.7333333333333333,0.6825396825396826,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.36507936507936506,0.8015873015873016,0.5875850003300984,1.5595887292245787,0.17465,88.19038715586066,0.041202718392014503,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":46}",
heart_failure,46,7,bworf_no_mi,binary,269,30,2,0.8333333333333334,0.7857142857142857,0.7058823529411765,0.75,0.6666666666666666,0.5921565254637922,0.8492063492063492,0.7661375661375661,0.47453841501664346,0.14294833333333334,82.55474457331002,0.04038959555327892,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":46}",
heart_failure,46,8,bworf_no_mi,binary,269,30,2,0.8,0.7619047619047619,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5238095238095238,0.8624338624338624,0.613899988899989,0.5295548327762304,0.15932583333333336,95.35858941450715,0.04196280986070633,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":46}",
heart_failure,46,9,bworf_no_mi,binary,270,29,2,0.8275862068965517,0.8138888888888889,0.7368421052631579,0.7,0.7777777777777778,0.6110340195925389,0.8888888888888888,0.8297230003112357,0.37091456522342287,0.12296293103448275,92.58938336931169,0.041151680052280426,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":46}",
