dataset_name,seed,fold_id,model,task_type,n_train,n_test,n_classes,accuracy,balanced_accuracy,f1_pos,precision_pos,recall_pos,mcc,auroc,auprc,log_loss,brier,fit_seconds,pred_seconds,model_params_json,notes
diabetes,45,2,bworf_no_mi,binary,691,77,2,0.6623376623376623,0.6377777777777778,0.5357142857142857,0.5172413793103449,0.5555555555555556,0.2713666279100933,0.7244444444444444,0.6270451524701794,0.5918898812252243,0.20672077922077922,398.3482607193291,0.14794466271996498,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":45}",pred_mismatch_rate=0.052
diabetes,45,3,bworf_no_mi,binary,691,77,2,0.7272727272727273,0.7133333333333334,0.631578947368421,0.6,0.6666666666666666,0.417489966754203,0.8281481481481481,0.6603095370918286,0.507836285839269,0.17109805194805194,382.92685302719474,0.15215212106704712,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":45}",pred_mismatch_rate=0.117
diabetes,45,4,bworf_no_mi,binary,691,77,2,0.8051948051948052,0.7733333333333333,0.7058823529411765,0.75,0.6666666666666666,0.563178312189625,0.8596296296296295,0.8059906081953158,0.4879488813346504,0.1499266233766234,364.47222910635173,0.14586776308715343,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":45}",pred_mismatch_rate=0.117
diabetes,45,5,bworf_no_mi,binary,691,77,2,0.7142857142857143,0.7033333333333334,0.6206896551724138,0.5806451612903226,0.6666666666666666,0.39568145630893564,0.8244444444444444,0.7101090371244495,0.47106881658727856,0.16020811688311687,368.0314405076206,0.151343310251832,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":45}",pred_mismatch_rate=0.078
diabetes,45,6,bworf_no_mi,binary,691,77,2,0.8181818181818182,0.8174074074074074,0.7586206896551724,0.7096774193548387,0.8148148148148148,0.6176666813419998,0.8818518518518519,0.7240516302126502,0.45943988835550675,0.14953376623376627,376.72533453814685,0.14566178433597088,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":45}",pred_mismatch_rate=0.104
diabetes,45,7,bworf_no_mi,binary,691,77,2,0.8311688311688312,0.8188888888888889,0.7636363636363637,0.75,0.7777777777777778,0.6326437348445768,0.8937037037037037,0.8527244471221704,0.4127225034401243,0.13378603896103897,367.75389132648706,0.1411041058599949,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":45}",pred_mismatch_rate=0.143
diabetes,45,8,bworf_no_mi,binary,692,76,2,0.6973684210526315,0.65,0.5306122448979592,0.5652173913043478,0.5,0.30980689425983887,0.8069230769230769,0.6522609254281619,0.496520712360155,0.1713917763157895,380.6826649233699,0.13937841542065144,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":45}",pred_mismatch_rate=0.092
diabetes,45,9,bworf_no_mi,binary,692,76,2,0.7763157894736842,0.7746153846153847,0.7017543859649122,0.6451612903225806,0.7692307692307693,0.5301996440313944,0.8480769230769232,0.7182816846174971,0.4671841615375549,0.15455263157894739,366.19338277354836,0.1388803068548441,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":45}",pred_mismatch_rate=0.039
diabetes,46,0,bworf_no_mi,binary,691,77,2,0.7272727272727273,0.7048148148148148,0.6181818181818182,0.6071428571428571,0.6296296296296297,0.4063321549001754,0.841851851851852,0.7865117839680911,0.45008405791619105,0.15018344155844154,383.9072209633887,0.14015532657504082,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":46}",pred_mismatch_rate=0.039
diabetes,46,1,bworf_no_mi,binary,691,77,2,0.7402597402597403,0.7062962962962962,0.6153846153846154,0.64,0.5925925925925926,0.4204522053456932,0.8174074074074075,0.6703807288166312,0.506432200736325,0.16775357142857145,374.45625997148454,0.14717491529881954,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":46}",pred_mismatch_rate=0.065
diabetes,46,2,bworf_no_mi,binary,691,77,2,0.7402597402597403,0.7318518518518519,0.6551724137931034,0.6129032258064516,0.7037037037037037,0.4511777625672017,0.8151851851851852,0.6495026770202229,0.4978933905312328,0.17064220779220782,368.4302583448589,0.13720571249723434,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":46}",pred_mismatch_rate=0.078
diabetes,46,3,bworf_no_mi,binary,691,77,2,0.7662337662337663,0.768888888888889,0.7,0.6363636363636364,0.7777777777777778,0.5185449728701349,0.8585185185185185,0.7370776629689757,0.4711671295097949,0.15485357142857142,367.73056025616825,0.1386707630008459,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":46}",pred_mismatch_rate=0.143
diabetes,46,4,bworf_no_mi,binary,691,77,2,0.7402597402597403,0.7233333333333334,0.6428571428571429,0.6206896551724138,0.6666666666666666,0.4398765500800706,0.7833333333333333,0.6194449821339216,0.5684336537115425,0.19124837662337665,391.3209100998938,0.13747480511665344,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":46}",pred_mismatch_rate=0.104
diabetes,46,5,bworf_no_mi,binary,691,77,2,0.7272727272727273,0.7133333333333334,0.631578947368421,0.6,0.6666666666666666,0.417489966754203,0.8396296296296296,0.6931202341797735,0.4882098594844383,0.16632305194805191,377.3364265654236,0.1465646866708994,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":46}",pred_mismatch_rate=0.156
diabetes,46,6,bworf_no_mi,binary,691,77,2,0.7792207792207793,0.778888888888889,0.711864406779661,0.65625,0.7777777777777778,0.5400660110544787,0.8607407407407407,0.7663697850054492,0.4555613891305919,0.1507701298701299,371.3128830343485,0.15256360359489918,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":46}",pred_mismatch_rate=0.104
diabetes,46,7,bworf_no_mi,binary,691,77,2,0.7142857142857143,0.6692592592592592,0.56,0.6086956521739131,0.5185185185185185,0.3529299526817895,0.7885185185185185,0.6701017875176215,0.9269330693566017,0.18047727272727268,372.88185514323413,0.14757119864225388,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":46}",pred_mismatch_rate=0.130
diabetes,46,8,bworf_no_mi,binary,692,76,2,0.7763157894736842,0.7561538461538462,0.6792452830188679,0.6666666666666666,0.6923076923076923,0.507835002067562,0.8588461538461538,0.8060881134036394,0.4658691035989051,0.14869111842105265,377.3967214152217,0.14025990292429924,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":46}",pred_mismatch_rate=0.092
diabetes,46,9,bworf_no_mi,binary,692,76,2,0.7894736842105263,0.7846153846153847,0.7142857142857143,0.6666666666666666,0.7692307692307693,0.5524850114241865,0.8753846153846153,0.8508619927389518,0.44364431614353333,0.14010690789473684,369.5158375930041,0.14078527875244617,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":46}",pred_mismatch_rate=0.053
