scenario_id,scenario_json,method,seed,replicate,n_samples,p,m,h2,rho,signal_ratio,maf_type,case_control_ratio,n_features,n_causal_snps,auc,brier,accuracy,balanced_accuracy,mean_rank_causal,median_rank_causal,recall_at_20,fit_seconds,perm_seconds,status,error_msg
246961712372,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":0.5}",rf,100,3,500,1000,2,0.005000,0.200000,0.500000,fixed,1.000000,1000,4,0.460978,0.255159,0.440000,0.440000,632.750000,643.000000,0.000000,0.190336,7.108451,ok,
246961712372,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":0.5}",orf,100,3,500,1000,2,0.005000,0.200000,0.500000,fixed,1.000000,1000,4,0.473067,0.255006,0.486667,0.486667,512.000000,546.000000,0.000000,0.833090,11.863822,ok,
246961712372,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":0.5}",bworf,100,3,500,1000,2,0.005000,0.200000,0.500000,fixed,1.000000,1000,4,0.530044,0.272712,0.500000,0.500000,613.500000,706.500000,0.000000,28.556074,67.103263,ok,
246961712372,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":0.5}",rf,90,3,500,1000,2,0.005000,0.200000,0.500000,fixed,1.000000,1000,4,0.496089,0.252773,0.460000,0.460000,398.500000,327.000000,0.000000,0.194224,7.127640,ok,
246961712372,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":0.5}",orf,90,3,500,1000,2,0.005000,0.200000,0.500000,fixed,1.000000,1000,4,0.488711,0.254029,0.493333,0.493333,314.250000,152.000000,0.000000,0.838611,11.891742,ok,
246961712372,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":0.5}",bworf,90,3,500,1000,2,0.005000,0.200000,0.500000,fixed,1.000000,1000,4,0.487822,0.294264,0.466667,0.466667,613.250000,708.000000,0.000000,27.778560,67.266462,ok,
246961712372,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":0.5}",rf,42,4,500,1000,2,0.005000,0.200000,0.500000,fixed,1.000000,1000,4,0.509778,0.251749,0.506667,0.506667,619.000000,701.500000,0.000000,0.182320,7.176966,ok,
246961712372,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":0.5}",orf,42,4,500,1000,2,0.005000,0.200000,0.500000,fixed,1.000000,1000,4,0.490311,0.254046,0.506667,0.506667,327.750000,220.500000,0.250000,0.844295,12.036508,ok,
246961712372,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":0.5}",bworf,42,4,500,1000,2,0.005000,0.200000,0.500000,fixed,1.000000,1000,4,0.463556,0.315491,0.500000,0.500000,740.000000,808.500000,0.000000,27.978554,67.312482,ok,
246961712372,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":0.5}",rf,0,4,500,1000,2,0.005000,0.200000,0.500000,fixed,1.000000,1000,4,0.548178,0.248097,0.553333,0.553333,298.000000,358.500000,0.000000,0.188147,7.172604,ok,
