dataset,seed,fold,model_name,n_train,n_test,class0_train,class1_train,class2_train,class0_test,class1_test,class2_test,fit_time_sec,predict_time_sec,accuracy,balanced_accuracy,macro_f1,macro_recall,weighted_f1,mcc,macro_auroc_ovr,macro_auprc_ovr,log_loss
dili_multiclass,44,9,bworf_mi,517,57,300,91,126,33,10,14,358.32243617251515,0.09754014387726784,0.45614035087719296,0.3776334776334777,0.37548661487540946,0.3776334776334777,0.46620164652512075,0.08828196553550295,0.6041965477207931,0.4703805360716448,1.000159574022128
dili_multiclass,44,10,orf_style,517,57,300,91,126,33,10,14,310.0019637309015,0.05995444022119045,0.5964912280701754,0.3803751803751804,0.34378851123037174,0.3803751803751804,0.4905836445616128,0.16196113830296222,0.6106705767888351,0.4833467464518979,1.0062683838243671
dili_multiclass,44,10,bworf_no_mi,517,57,300,91,126,33,10,14,319.4293491765857,0.06018774211406708,0.5263157894736842,0.4645021645021645,0.45709401709401704,0.4645021645021645,0.5365721997300944,0.20925242705555008,0.6409043814597996,0.52680110820559,1.0224586225333192
dili_multiclass,44,10,bworf_mi,517,57,300,91,126,33,10,14,295.4060878753662,0.09825370833277702,0.5087719298245614,0.43116883116883115,0.42782665363310524,0.43116883116883115,0.5219083877827511,0.18194404896651226,0.6315666799709353,0.4796061770506406,0.9948434808745034
dili_multiclass,45,1,orf_style,516,58,299,91,126,34,10,14,291.1941721588373,0.06029628403484821,0.4827586206896552,0.3120448179271708,0.29557685113240667,0.3120448179271708,0.42479912594855124,-0.0806492652018746,0.5862753055767761,0.44998549413654426,1.0481060429170324
dili_multiclass,45,1,bworf_no_mi,516,58,299,91,126,34,10,14,281.4997327718884,0.05928386561572552,0.41379310344827586,0.37142857142857144,0.3570381231671554,0.37142857142857144,0.43040246738800686,0.054792101751900975,0.5909841588150412,0.4709024845138176,1.1450252090720365
dili_multiclass,45,1,bworf_mi,516,58,299,91,126,34,10,14,358.33547119796276,0.10015902109444141,0.5,0.415406162464986,0.4146520489755123,0.415406162464986,0.5145643772941115,0.16185523661504364,0.6091773830744419,0.4825262216987663,1.0171344111664036
dili_multiclass,45,2,orf_style,516,58,299,91,126,34,10,14,288.43470931984484,0.059970391914248466,0.46551724137931033,0.2647058823529412,0.2142857142857143,0.2647058823529412,0.3768472906403941,-0.17474322522242797,0.5843171738392327,0.40645661255228477,1.0801866825507211
dili_multiclass,45,2,bworf_no_mi,516,58,299,91,126,34,10,14,291.548856260255,0.060324527323246,0.4482758620689655,0.4330532212885154,0.4124794745484401,0.4330532212885154,0.4692373025310005,0.1401680428113969,0.5459389058653765,0.3964083944557713,1.2003920761463365
dili_multiclass,45,2,bworf_mi,516,58,299,91,126,34,10,14,349.4004567563534,0.10182081162929535,0.39655172413793105,0.38459383753501397,0.3572754572754573,0.38459383753501397,0.410231861956,0.07707247382730177,0.5500305046260928,0.4261814658120942,1.0564964926925442
dili_multiclass,45,3,orf_style,516,58,299,91,126,34,10,14,255.44044025987387,0.06050817295908928,0.43103448275862066,0.27310924369747897,0.25041625041625043,0.27310924369747897,0.38733680112990454,-0.13013280677177663,0.5164207728545964,0.36294911051031087,1.1366326952915073
dili_multiclass,45,3,bworf_no_mi,516,58,299,91,126,34,10,14,270.7668253034353,0.060335539281368256,0.3620689655172414,0.33249299719887954,0.3233771405814416,0.33249299719887954,0.37457257034565156,-0.04269547184569267,0.5337306892453951,0.3665471705910724,1.2001841468825278
