dataset,seed,fold,model_name,n_train,n_test,class0_train,class1_train,class2_train,class0_test,class1_test,class2_test,fit_time_sec,predict_time_sec,accuracy,balanced_accuracy,macro_f1,macro_recall,weighted_f1,mcc,macro_auroc_ovr,macro_auprc_ovr,log_loss
dili_multiclass,42,8,lr,517,57,300,91,126,33,10,14,0.10339534096419811,0.0005112923681735992,0.47368421052631576,0.3603174603174603,0.36428571428571427,0.3603174603174603,0.4604010025062657,0.035374485481666426,0.5242841934578698,0.3743976676332086,2.737795305824367
dili_multiclass,42,8,svm_rbf,517,57,300,91,126,33,10,14,0.3399012163281441,0.020614326000213623,0.5964912280701754,0.35714285714285715,0.2916354556803995,0.35714285714285715,0.46208029436888104,0.1663342280285586,0.4548585689604987,0.37063446088307694,0.9856208961798726
dili_multiclass,42,8,xgb,517,57,300,91,126,33,10,14,6.038201754912734,0.0026717986911535263,0.6666666666666666,0.47561327561327565,0.48132320354542574,0.47561327561327565,0.6072374668865896,0.36132802259742197,0.5816932311736864,0.4451025023931434,1.2507809332551623
dili_multiclass,42,8,naive_bayes,517,57,300,91,126,33,10,14,0.0027530770748853683,0.0012223143130540848,0.19298245614035087,0.3202020202020202,0.1318452380952381,0.3202020202020202,0.11550751879699248,0.008952372905233322,0.5109260800317208,0.34542226779068885,21.429886691744272
dili_multiclass,42,9,rf,517,57,300,91,126,33,10,14,0.1796179600059986,0.06178390420973301,0.5614035087719298,0.32323232323232326,0.24242424242424243,0.32323232323232326,0.42105263157894735,-0.029670120254145164,0.6019203307550661,0.44334341329604365,0.9583398262941857
dili_multiclass,42,9,lr,517,57,300,91,126,33,10,14,0.11004123836755753,0.0004837922751903534,0.42105263157894735,0.37647907647907647,0.3614025647923953,0.37647907647907647,0.4383368968560762,0.0751635171366574,0.48494714230735997,0.3281605250209135,2.959958304968198
dili_multiclass,42,9,svm_rbf,517,57,300,91,126,33,10,14,0.33067295514047146,0.017098912969231606,0.5789473684210527,0.3333333333333333,0.24444444444444444,0.3333333333333333,0.4245614035087719,0.0,0.4731049568753676,0.3575204138173991,1.0018755034023297
dili_multiclass,42,9,xgb,517,57,300,91,126,33,10,14,4.822933908551931,0.002577211707830429,0.543859649122807,0.35959595959595964,0.33392122281011166,0.35959595959595964,0.464680219066184,0.05623616427088271,0.5934944446943456,0.4212501869528233,1.2313255125354958
dili_multiclass,42,9,naive_bayes,517,57,300,91,126,33,10,14,0.002833368256688118,0.001453634351491928,0.24561403508771928,0.3333333333333333,0.13145539906103285,0.3333333333333333,0.09686187299234,0.0,0.5,0.3333333333333333,5.6899602555109725
dili_multiclass,42,10,rf,517,57,300,91,126,33,10,14,0.14388809353113174,0.04351772926747799,0.543859649122807,0.34054834054834054,0.2968253968253968,0.34054834054834054,0.4488721804511278,0.0,0.6124651536452624,0.4408642535740574,0.9420665441140011
dili_multiclass,42,10,lr,517,57,300,91,126,33,10,14,0.1088097058236599,0.0005138292908668518,0.42105263157894735,0.33419913419913416,0.3325552443199502,0.33419913419913416,0.4137140236211444,-0.03474307909590596,0.45872084693212845,0.34688496669640867,2.904088221484118
dili_multiclass,42,10,svm_rbf,517,57,300,91,126,33,10,14,0.34120720997452736,0.017864258959889412,0.5789473684210527,0.3333333333333333,0.24444444444444444,0.3333333333333333,0.4245614035087719,0.0,0.431248228378362,0.3403773669630419,0.9884431387400636
dili_multiclass,42,10,xgb,517,57,300,91,126,33,10,14,5.452450890094042,0.002760026603937149,0.5789473684210527,0.4018759018759019,0.38484848484848483,0.4018759018759019,0.5169059011164274,0.1470987911689836,0.643072462567762,0.49463503070078335,1.1374340973924084
dili_multiclass,42,10,naive_bayes,517,57,300,91,126,33,10,14,0.0028641242533922195,0.00128127820789814,0.5614035087719298,0.32323232323232326,0.2397003745318352,0.32323232323232326,0.4163217031342401,-0.07441268096014464,0.5077519379844961,0.33925343662185764,5.202473858236423
dili_multiclass,43,1,rf,516,58,299,91,126,34,10,14,0.17355582118034363,0.11670414358377457,0.5862068965517241,0.36134453781512604,0.3164983164983165,0.36134453781512604,0.4799721351445489,0.08802462216997438,0.6236806086070792,0.48206536859463295,0.920475401527515
dili_multiclass,43,1,lr,516,58,299,91,126,34,10,14,0.10939577035605907,0.0004814695566892624,0.43103448275862066,0.27310924369747897,0.2597254004576659,0.27310924369747897,0.3967884478813225,-0.10378787902397092,0.49693415244885836,0.35914203487268753,3.0789784906641833
dili_multiclass,43,1,svm_rbf,516,58,299,91,126,34,10,14,0.34398142620921135,0.020667584612965584,0.5862068965517241,0.3333333333333333,0.24637681159420288,0.3333333333333333,0.4332833583208396,0.0,0.5034510016127663,0.36377626169391614,0.9700929882418791
dili_multiclass,43,1,xgb,516,58,299,91,126,34,10,14,16.06821054406464,0.002539791166782379,0.5689655172413793,0.36554621848739494,0.3391405342624855,0.36554621848739494,0.49789739276703116,0.11126098900794706,0.66049571343689,0.46974195413851544,1.1306712206969105
dili_multiclass,43,1,naive_bayes,516,58,299,91,126,34,10,14,0.0048894137144088745,0.0012522824108600616,0.27586206896551724,0.35294117647058826,0.17037037037037037,0.35294117647058826,0.1616858237547893,0.11613032438378172,0.5243241235888295,0.3463730319714093,5.434030691538596
dili_multiclass,43,2,rf,516,58,299,91,126,34,10,14,0.18340246938169003,0.04614226147532463,0.5689655172413793,0.3515406162464986,0.31048551611587105,0.3515406162464986,0.4734309711729202,0.05994533100669309,0.604014939309057,0.4540503577789822,0.932958275322118
dili_multiclass,43,2,lr,516,58,299,91,126,34,10,14,0.10186207480728626,0.0005149710923433304,0.5689655172413793,0.5207282913165265,0.5034343434343435,0.5207282913165265,0.5613375130616509,0.245647397501234,0.6258774722010017,0.47438315979672724,1.6847299456414218
dili_multiclass,43,2,svm_rbf,516,58,299,91,126,34,10,14,0.3388913031667471,0.021537836641073227,0.5862068965517241,0.34733893557422973,0.2861111111111111,0.34733893557422973,0.46005747126436775,0.06112122335988512,0.6385000212206094,0.4558020470271764,0.9420229825550798
dili_multiclass,43,2,xgb,516,58,299,91,126,34,10,14,5.495777452364564,0.0025517642498016357,0.5862068965517241,0.426890756302521,0.42868821999256784,0.426890756302521,0.548802521816015,0.18869551734366205,0.6648390416772769,0.5106527065278049,1.0854286876840915
dili_multiclass,43,2,naive_bayes,516,58,299,91,126,34,10,14,0.0050833988934755325,0.001260519027709961,0.25862068965517243,0.34313725490196073,0.1505030181086519,0.34313725490196073,0.12868937764518143,0.08139303202659652,0.5121620617944148,0.339809971175403,5.595483605984492
dili_multiclass,43,3,rf,516,58,299,91,126,34,10,14,0.18284278362989426,0.03631215542554855,0.6379310344827587,0.41876750700280113,0.3932244404113732,0.41876750700280113,0.5463420739720883,0.2721878179817705,0.651028669043375,0.5012068513823363,0.9106688306171835
dili_multiclass,43,3,lr,516,58,299,91,126,34,10,14,0.11950437352061272,0.0004899948835372925,0.5517241379310345,0.5389355742296918,0.5150537634408602,0.5389355742296918,0.560956618464961,0.2677096362966657,0.6033040488922842,0.4472927465410044,2.540507861726718
dili_multiclass,43,3,svm_rbf,516,58,299,91,126,34,10,14,0.3312182445079088,0.018720002844929695,0.5862068965517241,0.34733893557422973,0.2864066975104649,0.34733893557422973,0.4631127925792557,0.07553536575439386,0.6149875859434683,0.43479493463716706,0.9392405936774069
dili_multiclass,43,3,xgb,516,58,299,91,126,34,10,14,5.313020491972566,0.002723557874560356,0.5862068965517241,0.4173669467787115,0.39013307367737743,0.4173669467787115,0.5269449014538495,0.17472611457141438,0.6190099524658349,0.4914248769912349,1.124627884658841
dili_multiclass,43,3,naive_bayes,516,58,299,91,126,34,10,14,0.0029357168823480606,0.0012552980333566666,0.2413793103448276,0.3333333333333333,0.12962962962962962,0.3333333333333333,0.09386973180076628,0.0,0.5,0.3333333333333333,5.756976072158883
dili_multiclass,43,4,rf,516,58,300,90,126,33,11,14,0.1757844164967537,0.05365240387618542,0.5344827586206896,0.3268398268398268,0.2698412698412698,0.3268398268398268,0.429392446633826,0.014377834219188798,0.594099045162875,0.4212000369484857,0.9633015750601991
dili_multiclass,43,4,lr,516,58,300,90,126,33,11,14,0.12026268616318703,0.0005116146057844162,0.4827586206896552,0.3643578643578644,0.36353585607316957,0.3643578643578644,0.47875564705209583,0.10268864688635285,0.5359884559884559,0.41791346447649813,2.8880607181793208
dili_multiclass,43,4,svm_rbf,516,58,300,90,126,33,11,14,0.32944214530289173,0.01747259870171547,0.5689655172413793,0.3333333333333333,0.24175824175824176,0.3333333333333333,0.41265630920803337,0.0,0.48147032636394343,0.3477361177687051,0.9875443371157104
dili_multiclass,43,4,xgb,516,58,300,90,126,33,11,14,5.02065578661859,0.0027499794960021973,0.5,0.3477633477633478,0.31453634085213034,0.3477633477633478,0.4432849364791289,0.03485972671780784,0.6849384421724847,0.49545619443312433,1.0568991774128267
dili_multiclass,43,4,naive_bayes,516,58,300,90,126,33,11,14,0.0039292555302381516,0.0014299489557743073,0.1724137931034483,0.30303030303030304,0.09803921568627451,0.30303030303030304,0.055780933062880324,-0.12911332504186857,0.4877272727272728,0.3323525637500229,21.784943782616274
dili_multiclass,43,5,rf,517,57,300,91,126,33,10,14,0.18008368834853172,0.061619026586413383,0.5789473684210527,0.34704184704184704,0.28442641424385845,0.34704184704184704,0.45478808583324437,0.07334650031357924,0.7259616439601596,0.5649529764357588,0.8800779655208371
dili_multiclass,43,5,lr,517,57,300,91,126,33,10,14,0.10729588754475117,0.0005135685205459595,0.47368421052631576,0.39191919191919194,0.3865847414234511,0.39191919191919194,0.48246961489745877,0.1212537451423848,0.6312041743511313,0.4546086650443373,2.038142633637946
dili_multiclass,43,5,svm_rbf,517,57,300,91,126,33,10,14,0.3373628091067076,0.017950469627976418,0.5614035087719298,0.32323232323232326,0.2397003745318352,0.32323232323232326,0.4163217031342401,-0.0831671140142793,0.6305110731261152,0.4434891321301923,0.9488246714329523
dili_multiclass,43,5,xgb,517,57,300,91,126,33,10,14,5.641255035996437,0.002726534381508827,0.631578947368421,0.4744588744588744,0.48498168498168504,0.4744588744588744,0.5856950067476384,0.28618189083307,0.7200254351911947,0.5748741418881521,1.019407504917674
dili_multiclass,43,5,naive_bayes,517,57,300,91,126,33,10,14,0.003648703917860985,0.001423526555299759,0.5614035087719298,0.32323232323232326,0.2397003745318352,0.32323232323232326,0.4163217031342401,-0.07441268096014464,0.5077519379844961,0.33925343662185764,5.202473858236423
dili_multiclass,43,6,rf,517,57,300,91,126,33,10,14,0.1513402033597231,0.0605144202709198,0.5789473684210527,0.36075036075036077,0.31248804742780645,0.36075036075036077,0.4792503346720214,0.11643395961999103,0.6965301979527609,0.5143829224226301,0.8805694886419605
dili_multiclass,43,6,lr,517,57,300,91,126,33,10,14,0.10433425009250641,0.0005069468170404434,0.43859649122807015,0.3305916305916306,0.3266339869281046,0.3305916305916306,0.42798417612659106,-0.007791680535119463,0.5270231175352402,0.3746980681038203,2.851767028053371
